28325011
15460981
9842676
9842676
21038656
13679034
12719830
14572675
17034283
16987006
12795949
3468752
24560802
15870137
25679797
25542403
10786345
13211865
8230362
8655496
8663730
9516904
13211864
2333439
8655495
2472929
4617969
26123944
14941097
4075648
5841405
13578776
4177200
10733329
9414241
16865235
25905681
25906179
27207364
21510982
25590646
10051591
17319029
14254320
18827983
16247244
25914302
23114292
24617599
18810839
17253628
13371537
21667516
25898260
21364008
10110656
21366058
18810009
25914444
13414318
12378267
21355615
20842825
